# baseline: stock software, bench idle + load step
# ecu: 03H906032 / 1037382557 (synthetic, not a real recording)
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: synthetic
time_s,var,value,unit
1.350,rl_w,17.0912,%
1.350,ti_1_w,1.5028,ms
1.350,wkr_w,0.0899,degKW
1.400,lamsoni_w,1.0002,-
1.400,nmot_w,800.0222,rpm
1.400,rl_w,16.9046,%
1.400,ti_1_w,1.4947,ms
1.400,wkr_w,-0.1206,degKW
1.450,lamsoni_w,1.0022,-
1.450,nmot_w,794.3899,rpm
1.450,rl_w,16.8777,%
1.450,ti_1_w,1.4893,ms
1.450,wkr_w,0.0633,degKW
1.500,B_stend,1.0000,bit
1.500,lamsoni_w,1.0037,-
1.500,nmot_w,787.5960,rpm
1.500,rl_w,17.1637,%
1.500,ti_1_w,1.4885,ms
1.500,tmot_w,82.4665,degC
1.500,wkr_w,0.0154,degKW
1.550,lamsoni_w,1.0023,-
1.550,nmot_w,785.3723,rpm
1.550,rl_w,17.0632,%
1.550,ti_1_w,1.4972,ms
1.550,wkr_w,-0.0936,degKW
1.600,lamsoni_w,0.9983,-
1.600,nmot_w,774.1387,rpm
1.600,rl_w,16.8262,%
1.600,ti_1_w,1.4979,ms
1.600,wkr_w,0.0196,degKW
1.650,lamsoni_w,1.0005,-
1.650,nmot_w,769.8707,rpm
1.650,rl_w,16.8453,%
1.650,ti_1_w,1.4941,ms
1.650,wkr_w,-0.0036,degKW
1.700,lamsoni_w,0.9980,-
1.700,nmot_w,767.2821,rpm
1.700,rl_w,16.9327,%
1.700,ti_1_w,1.4891,ms
1.700,wkr_w,-0.1393,degKW
1.750,lamsoni_w,1.0012,-
1.750,nmot_w,768.1312,rpm
1.750,rl_w,16.6916,%
1.750,ti_1_w,1.4930,ms
1.750,wkr_w,-0.0449,degKW
1.800,lamsoni_w,0.9998,-
1.800,nmot_w,761.0179,rpm
1.800,rl_w,16.8867,%
1.800,ti_1_w,1.4960,ms
1.800,wkr_w,-0.1009,degKW
1.850,lamsoni_w,0.9983,-
1.850,nmot_w,761.4916,rpm
1.850,rl_w,16.7377,%
1.850,ti_1_w,1.4959,ms
1.850,wkr_w,0.1116,degKW
1.900,lamsoni_w,1.0008,-
1.900,nmot_w,765.6342,rpm
1.900,rl_w,17.2759,%
1.900,ti_1_w,1.5013,ms
1.900,wkr_w,0.0122,degKW
1.950,lamsoni_w,0.9981,-
1.950,nmot_w,760.7789,rpm
1.950,rl_w,17.1240,%
1.950,ti_1_w,1.4980,ms
1.950,wkr_w,-0.1180,degKW
2.000,B_stend,1.0000,bit
2.000,lamsoni_w,0.9988,-
2.000,nmot_w,773.0475,rpm
2.000,rl_w,16.7531,%
2.000,ti_1_w,1.4938,ms
2.000,tmot_w,82.5197,degC
2.000,wkr_w,0.1018,degKW
2.050,lamsoni_w,0.9998,-
2.050,nmot_w,770.3833,rpm
2.050,rl_w,16.8101,%
2.050,ti_1_w,1.4898,ms
2.050,wkr_w,-0.0359,degKW
2.100,lamsoni_w,1.0002,-
2.100,nmot_w,780.7303,rpm
2.100,rl_w,17.0022,%
2.100,ti_1_w,1.4926,ms
2.100,wkr_w,-0.1138,degKW
2.150,lamsoni_w,1.0005,-
2.150,nmot_w,786.7842,rpm
2.150,rl_w,17.0857,%
2.150,ti_1_w,1.4987,ms
2.150,wkr_w,-0.0468,degKW
2.200,lamsoni_w,1.0014,-
2.200,nmot_w,795.4651,rpm
2.200,rl_w,17.0728,%
2.200,ti_1_w,1.4913,ms
2.200,wkr_w,0.0156,degKW
2.250,lamsoni_w,0.9965,-
2.250,nmot_w,799.5429,rpm
2.250,rl_w,17.3102,%
2.250,ti_1_w,1.5012,ms
2.250,wkr_w,0.0902,degKW
2.300,lamsoni_w,0.9984,-
2.300,nmot_w,803.7623,rpm
2.300,rl_w,17.1153,%
2.300,ti_1_w,1.4896,ms
2.300,wkr_w,-0.1001,degKW
2.350,lamsoni_w,0.9963,-
2.350,nmot_w,797.4082,rpm
2.350,rl_w,17.2736,%
2.350,ti_1_w,1.4956,ms
2.350,wkr_w,-0.0878,degKW
2.400,lamsoni_w,1.0002,-
2.400,nmot_w,793.5680,rpm
2.400,rl_w,16.8865,%
2.400,ti_1_w,1.4969,ms
2.400,wkr_w,0.0138,degKW
2.450,lamsoni_w,0.9962,-
2.450,nmot_w,792.7590,rpm
2.450,rl_w,17.2587,%
2.450,ti_1_w,1.4875,ms
2.450,wkr_w,-0.0366,degKW
2.500,B_stend,1.0000,bit
2.500,lamsoni_w,1.0033,-
2.500,nmot_w,794.4017,rpm
2.500,rl_w,16.6163,%
2.500,ti_1_w,1.4970,ms
2.500,tmot_w,82.9419,degC
2.500,wkr_w,-0.0376,degKW
2.550,lamsoni_w,1.0008,-
2.550,nmot_w,790.6883,rpm
2.550,rl_w,16.9167,%
2.550,ti_1_w,1.5027,ms
2.550,wkr_w,-0.1163,degKW
2.600,lamsoni_w,1.0019,-
2.600,nmot_w,778.8142,rpm
2.600,rl_w,17.2393,%
2.600,ti_1_w,1.5009,ms
2.600,wkr_w,-0.1459,degKW
2.650,lamsoni_w,0.9976,-
2.650,nmot_w,779.0575,rpm
2.650,rl_w,16.9347,%
2.650,ti_1_w,1.4928,ms
2.650,wkr_w,-0.0951,degKW
2.700,lamsoni_w,1.0023,-
2.700,nmot_w,765.4670,rpm
2.700,rl_w,16.6924,%
2.700,ti_1_w,1.4895,ms
2.700,wkr_w,-0.1379,degKW
2.750,lamsoni_w,0.9978,-
2.750,nmot_w,769.2520,rpm
2.750,rl_w,17.0792,%
2.750,ti_1_w,1.4934,ms
2.750,wkr_w,-0.0952,degKW
2.800,lamsoni_w,1.0037,-
2.800,nmot_w,763.6205,rpm
2.800,rl_w,16.8655,%
2.800,ti_1_w,1.4967,ms
2.800,wkr_w,-0.0366,degKW
2.850,lamsoni_w,0.9972,-
2.850,nmot_w,756.5316,rpm
2.850,rl_w,16.8401,%
2.850,ti_1_w,1.4879,ms
2.850,wkr_w,-0.1469,degKW
2.900,lamsoni_w,1.0036,-
2.900,nmot_w,764.7650,rpm
2.900,rl_w,17.3664,%
2.900,ti_1_w,1.4970,ms
2.900,wkr_w,0.0393,degKW
2.950,lamsoni_w,0.9968,-
2.950,nmot_w,756.2182,rpm
2.950,rl_w,16.8810,%
2.950,ti_1_w,1.4893,ms
2.950,wkr_w,-0.0908,degKW
3.000,B_stend,1.0000,bit
3.000,lamsoni_w,1.0034,-
3.000,nmot_w,759.9876,rpm
3.000,rl_w,16.6215,%
3.000,ti_1_w,1.5021,ms
3.000,tmot_w,83.1535,degC
3.000,wkr_w,0.1224,degKW
3.050,lamsoni_w,0.9965,-
3.050,nmot_w,773.9411,rpm
3.050,rl_w,16.7191,%
3.050,ti_1_w,1.4897,ms
3.050,wkr_w,0.0453,degKW
3.100,lamsoni_w,0.9968,-
3.100,nmot_w,777.9030,rpm
3.100,rl_w,16.6819,%
3.100,ti_1_w,1.4896,ms
3.100,wkr_w,-0.1135,degKW
3.150,lamsoni_w,0.9962,-
3.150,nmot_w,775.3042,rpm
3.150,rl_w,17.2098,%
3.150,ti_1_w,1.5023,ms
3.150,wkr_w,0.0440,degKW
3.200,lamsoni_w,0.9961,-
3.200,nmot_w,782.1630,rpm
3.200,rl_w,16.9423,%
3.200,ti_1_w,1.4920,ms
3.200,wkr_w,0.1156,degKW
3.250,lamsoni_w,1.0021,-
3.250,nmot_w,795.2053,rpm
3.250,rl_w,17.0076,%
3.250,ti_1_w,1.4897,ms
3.250,wkr_w,0.1142,degKW
3.300,lamsoni_w,0.9979,-
3.300,nmot_w,796.2681,rpm
3.300,rl_w,17.3001,%
3.300,ti_1_w,1.4988,ms
3.300,wkr_w,-0.1345,degKW
3.350,lamsoni_w,1.0014,-
3.350,nmot_w,800.2483,rpm
3.350,rl_w,17.3008,%
3.350,ti_1_w,1.4951,ms
3.350,wkr_w,0.1468,degKW
3.400,lamsoni_w,1.0032,-
3.400,nmot_w,801.2534,rpm
3.400,rl_w,16.9971,%
3.400,ti_1_w,1.4964,ms
3.400,wkr_w,-0.1366,degKW
3.450,lamsoni_w,1.0006,-
3.450,nmot_w,803.8173,rpm
3.450,rl_w,16.6866,%
3.450,ti_1_w,1.4953,ms
3.450,wkr_w,-0.1470,degKW
3.500,B_stend,1.0000,bit
3.500,lamsoni_w,1.0001,-
3.500,nmot_w,795.3780,rpm
3.500,rl_w,16.9817,%
3.500,ti_1_w,1.4901,ms
3.500,tmot_w,83.0674,degC
3.500,wkr_w,0.0825,degKW
3.550,lamsoni_w,1.0014,-
3.550,nmot_w,791.0012,rpm
3.550,rl_w,17.1582,%
3.550,ti_1_w,1.5016,ms
3.550,wkr_w,0.0617,degKW
3.600,lamsoni_w,1.0036,-
3.600,nmot_w,786.7477,rpm
3.600,rl_w,16.6167,%
3.600,ti_1_w,1.4904,ms
3.600,wkr_w,0.0008,degKW
3.650,lamsoni_w,0.9981,-
3.650,nmot_w,778.1516,rpm
3.650,rl_w,17.1158,%
3.650,ti_1_w,1.4890,ms
3.650,wkr_w,-0.0492,degKW
3.700,lamsoni_w,1.0020,-
3.700,nmot_w,778.2975,rpm
3.700,rl_w,16.6305,%
3.700,ti_1_w,1.5023,ms
3.700,wkr_w,0.1123,degKW
3.750,lamsoni_w,1.0028,-
3.750,nmot_w,771.8645,rpm
3.750,rl_w,16.7948,%
3.750,ti_1_w,1.4972,ms
3.750,wkr_w,-0.0788,degKW
3.800,lamsoni_w,0.9999,-
3.800,nmot_w,768.1815,rpm
3.800,rl_w,16.8714,%
3.800,ti_1_w,1.4878,ms
3.800,wkr_w,0.1192,degKW
3.850,lamsoni_w,1.0028,-
3.850,nmot_w,759.0038,rpm
3.850,rl_w,17.0220,%
3.850,ti_1_w,1.4949,ms
3.850,wkr_w,-0.0462,degKW
3.900,lamsoni_w,0.9989,-
3.900,nmot_w,755.7478,rpm
3.900,rl_w,16.7724,%
3.900,ti_1_w,1.4888,ms
3.900,wkr_w,-0.0888,degKW
3.950,lamsoni_w,1.0026,-
3.950,nmot_w,759.4231,rpm
3.950,rl_w,17.2626,%
3.950,ti_1_w,1.4952,ms
3.950,wkr_w,-0.0268,degKW
4.000,B_stend,1.0000,bit
4.000,lamsoni_w,1.0007,-
4.000,nmot_w,766.3360,rpm
4.000,rl_w,17.1704,%
4.000,ti_1_w,1.4973,ms
4.000,tmot_w,83.5608,degC
4.000,wkr_w,0.1360,degKW
4.050,lamsoni_w,0.9926,-
4.050,nmot_w,839.7378,rpm
4.050,rl_w,19.2669,%
4.050,ti_1_w,1.5715,ms
4.050,wkr_w,0.0026,degKW
4.100,lamsoni_w,0.9853,-
4.100,nmot_w,925.5803,rpm
4.100,rl_w,21.4457,%
4.100,ti_1_w,1.6473,ms
4.100,wkr_w,0.3101,degKW
4.150,lamsoni_w,0.9793,-
4.150,nmot_w,1001.3252,rpm
4.150,rl_w,23.6013,%
4.150,ti_1_w,1.7287,ms
4.150,wkr_w,0.4310,degKW
4.200,lamsoni_w,0.9738,-
4.200,nmot_w,1078.2561,rpm
4.200,rl_w,25.7612,%
4.200,ti_1_w,1.8135,ms
4.200,wkr_w,0.5084,degKW
4.250,lamsoni_w,0.9680,-
4.250,nmot_w,1161.2587,rpm
4.250,rl_w,28.4694,%
4.250,ti_1_w,1.8940,ms
4.250,wkr_w,0.6016,degKW
4.300,lamsoni_w,0.9656,-
4.300,nmot_w,1242.5473,rpm
4.300,rl_w,30.3768,%
4.300,ti_1_w,1.9608,ms
4.300,wkr_w,0.8281,degKW
4.350,lamsoni_w,0.9564,-
4.350,nmot_w,1319.6847,rpm
4.350,rl_w,32.7789,%
4.350,ti_1_w,2.0522,ms
4.350,wkr_w,0.9238,degKW
4.400,lamsoni_w,0.9546,-
4.400,nmot_w,1398.5370,rpm
4.400,rl_w,34.9013,%
4.400,ti_1_w,2.1244,ms
4.400,wkr_w,1.0572,degKW
4.450,lamsoni_w,0.9430,-
4.450,nmot_w,1479.8453,rpm
4.450,rl_w,37.0081,%
4.450,ti_1_w,2.2059,ms
4.450,wkr_w,1.2708,degKW
4.500,B_stend,1.0000,bit
4.500,lamsoni_w,0.9427,-
4.500,nmot_w,1550.3303,rpm
4.500,rl_w,39.6178,%
4.500,ti_1_w,2.2879,ms
4.500,tmot_w,83.6095,degC
4.500,wkr_w,1.3971,degKW
4.550,lamsoni_w,0.9346,-
4.550,nmot_w,1618.1100,rpm
4.550,rl_w,41.8493,%
4.550,ti_1_w,2.3602,ms
4.550,wkr_w,1.5269,degKW
4.600,lamsoni_w,0.9304,-
4.600,nmot_w,1691.0585,rpm
4.600,rl_w,44.1792,%
4.600,ti_1_w,2.4402,ms
4.600,wkr_w,1.9150,degKW
4.650,lamsoni_w,0.9238,-
4.650,nmot_w,1757.5217,rpm
4.650,rl_w,46.3783,%
4.650,ti_1_w,2.5195,ms
4.650,wkr_w,1.9354,degKW
4.700,lamsoni_w,0.9187,-
4.700,nmot_w,1835.5824,rpm
4.700,rl_w,48.7190,%
4.700,ti_1_w,2.5957,ms
4.700,wkr_w,2.1382,degKW
4.750,lamsoni_w,0.9080,-
4.750,nmot_w,1901.9635,rpm
4.750,rl_w,50.7022,%
4.750,ti_1_w,2.6718,ms
4.750,wkr_w,2.2488,degKW
4.800,lamsoni_w,0.9005,-
4.800,nmot_w,1971.4389,rpm
4.800,rl_w,52.6582,%
4.800,ti_1_w,2.7491,ms
4.800,wkr_w,2.4659,degKW
4.850,lamsoni_w,0.9017,-
4.850,nmot_w,2044.5108,rpm
4.850,rl_w,55.6284,%
4.850,ti_1_w,2.8363,ms
4.850,wkr_w,2.5053,degKW
4.900,lamsoni_w,0.8954,-
4.900,nmot_w,2112.8713,rpm
4.900,rl_w,57.6130,%
4.900,ti_1_w,2.9198,ms
4.900,wkr_w,2.6805,degKW
4.950,lamsoni_w,0.8843,-
4.950,nmot_w,2186.2580,rpm
4.950,rl_w,60.0304,%
4.950,ti_1_w,2.9898,ms
4.950,wkr_w,2.9533,degKW
5.000,B_stend,1.0000,bit
5.000,lamsoni_w,0.8791,-
5.000,nmot_w,2262.0371,rpm
5.000,rl_w,62.3188,%
5.000,ti_1_w,3.0715,ms
5.000,tmot_w,83.8674,degC
5.000,wkr_w,2.9910,degKW
5.050,lamsoni_w,0.8815,-
5.050,nmot_w,2258.3085,rpm
5.050,rl_w,61.7012,%
5.050,ti_1_w,3.0695,ms
5.050,wkr_w,3.1477,degKW
5.100,lamsoni_w,0.8818,-
5.100,nmot_w,2268.1447,rpm
5.100,rl_w,62.3842,%
5.100,ti_1_w,3.0727,ms
5.100,wkr_w,2.9632,degKW
5.150,lamsoni_w,0.8804,-
5.150,nmot_w,2265.1476,rpm
5.150,rl_w,61.6389,%
5.150,ti_1_w,3.0624,ms
5.150,wkr_w,3.1459,degKW
5.200,lamsoni_w,0.8790,-
5.200,nmot_w,2273.8123,rpm
5.200,rl_w,62.2748,%
5.200,ti_1_w,3.0641,ms
5.200,wkr_w,3.0867,degKW
5.250,lamsoni_w,0.8772,-
5.250,nmot_w,2276.8173,rpm
5.250,rl_w,62.2051,%
5.250,ti_1_w,3.0703,ms
5.250,wkr_w,3.1058,degKW
5.300,lamsoni_w,0.8770,-
5.300,nmot_w,2292.9370,rpm
5.300,rl_w,61.9001,%
5.300,ti_1_w,3.0702,ms
5.300,wkr_w,3.1107,degKW
5.350,lamsoni_w,0.8837,-
5.350,nmot_w,2296.7409,rpm
5.350,rl_w,62.1213,%
5.350,ti_1_w,3.0776,ms
5.350,wkr_w,3.0011,degKW
5.400,lamsoni_w,0.8830,-
5.400,nmot_w,2292.3819,rpm
5.400,rl_w,61.8377,%
5.400,ti_1_w,3.0705,ms
5.400,wkr_w,3.0703,degKW
5.450,lamsoni_w,0.8767,-
5.450,nmot_w,2302.3190,rpm
5.450,rl_w,61.8398,%
5.450,ti_1_w,3.0714,ms
5.450,wkr_w,2.9671,degKW
5.500,B_stend,1.0000,bit
5.500,lamsoni_w,0.8784,-
5.500,nmot_w,2295.4596,rpm
5.500,rl_w,62.0776,%
5.500,ti_1_w,3.0703,ms
5.500,tmot_w,83.8730,degC
5.500,wkr_w,3.1224,degKW
5.550,lamsoni_w,0.8823,-
5.550,nmot_w,2301.1214,rpm
5.550,rl_w,62.2286,%
5.550,ti_1_w,3.0768,ms
5.550,wkr_w,2.9597,degKW
5.600,lamsoni_w,0.8820,-
5.600,nmot_w,2297.0710,rpm
5.600,rl_w,61.9043,%
5.600,ti_1_w,3.0744,ms
5.600,wkr_w,3.0386,degKW
5.650,lamsoni_w,0.8797,-
5.650,nmot_w,2289.1887,rpm
5.650,rl_w,62.2513,%
5.650,ti_1_w,3.0622,ms
5.650,wkr_w,2.9843,degKW
5.700,lamsoni_w,0.8796,-
5.700,nmot_w,2286.9744,rpm
5.700,rl_w,61.8606,%
5.700,ti_1_w,3.0660,ms
5.700,wkr_w,2.9673,degKW
5.750,lamsoni_w,0.8777,-
5.750,nmot_w,2286.1235,rpm
5.750,rl_w,62.3049,%
5.750,ti_1_w,3.0700,ms
5.750,wkr_w,3.1241,degKW
5.800,lamsoni_w,0.8829,-
5.800,nmot_w,2271.4835,rpm
5.800,rl_w,61.7431,%
5.800,ti_1_w,3.0740,ms
5.800,wkr_w,3.0961,degKW
5.850,lamsoni_w,0.8836,-
5.850,nmot_w,2273.7254,rpm
5.850,rl_w,62.3424,%
5.850,ti_1_w,3.0677,ms
5.850,wkr_w,2.9516,degKW
5.900,lamsoni_w,0.8812,-
5.900,nmot_w,2267.3200,rpm
5.900,rl_w,62.2839,%
5.900,ti_1_w,3.0688,ms
5.900,wkr_w,2.9243,degKW
5.950,lamsoni_w,0.8794,-
5.950,nmot_w,2256.3064,rpm
5.950,rl_w,61.9156,%
5.950,ti_1_w,3.0720,ms
5.950,wkr_w,3.0792,degKW
6.000,B_stend,1.0000,bit
6.000,lamsoni_w,0.8760,-
6.000,nmot_w,2254.7856,rpm
6.000,rl_w,62.0537,%
6.000,ti_1_w,3.0686,ms
6.000,tmot_w,84.2550,degC
6.000,wkr_w,3.0174,degKW
6.050,lamsoni_w,0.8821,-
6.050,nmot_w,2265.9233,rpm
6.050,rl_w,62.3121,%
6.050,ti_1_w,3.0754,ms
6.050,wkr_w,3.1404,degKW
6.100,lamsoni_w,0.8828,-
6.100,nmot_w,2265.2813,rpm
6.100,rl_w,62.2976,%
6.100,ti_1_w,3.0749,ms
6.100,wkr_w,2.9581,degKW
6.150,lamsoni_w,0.8804,-
6.150,nmot_w,2261.0056,rpm
6.150,rl_w,61.7426,%
6.150,ti_1_w,3.0664,ms
6.150,wkr_w,3.0676,degKW
6.200,lamsoni_w,0.8816,-
6.200,nmot_w,2268.9514,rpm
6.200,rl_w,61.9754,%
6.200,ti_1_w,3.0693,ms
6.200,wkr_w,3.0600,degKW
6.250,lamsoni_w,0.8785,-
6.250,nmot_w,2270.7411,rpm
6.250,rl_w,61.7504,%
6.250,ti_1_w,3.0748,ms
6.250,wkr_w,3.0958,degKW
6.300,lamsoni_w,0.8762,-
6.300,nmot_w,2282.3868,rpm
6.300,rl_w,62.3271,%
6.300,ti_1_w,3.0640,ms
6.300,wkr_w,3.0724,degKW
6.350,lamsoni_w,0.8796,-
6.350,nmot_w,2282.6645,rpm
6.350,rl_w,62.1714,%
6.350,ti_1_w,3.0717,ms
6.350,wkr_w,2.9474,degKW
6.400,lamsoni_w,0.8819,-
6.400,nmot_w,2294.4762,rpm
6.400,rl_w,62.3182,%
6.400,ti_1_w,3.0771,ms
6.400,wkr_w,2.9923,degKW
6.450,lamsoni_w,0.8769,-
6.450,nmot_w,2291.7649,rpm
6.450,rl_w,62.1620,%
6.450,ti_1_w,3.0726,ms
6.450,wkr_w,2.8995,degKW
6.500,B_stend,1.0000,bit
6.500,lamsoni_w,0.8814,-
6.500,nmot_w,2299.2342,rpm
6.500,rl_w,62.0454,%
6.500,ti_1_w,3.0661,ms
6.500,tmot_w,84.4401,degC
6.500,wkr_w,3.1302,degKW
6.550,lamsoni_w,0.8821,-
6.550,nmot_w,2300.6878,rpm
6.550,rl_w,62.3461,%
6.550,ti_1_w,3.0731,ms
6.550,wkr_w,2.8593,degKW
6.600,lamsoni_w,0.8779,-
6.600,nmot_w,2304.3621,rpm
6.600,rl_w,62.0931,%
6.600,ti_1_w,3.0751,ms
6.600,wkr_w,2.8541,degKW
6.650,lamsoni_w,0.8796,-
6.650,nmot_w,2292.8429,rpm
6.650,rl_w,62.2954,%
6.650,ti_1_w,3.0706,ms
6.650,wkr_w,2.9496,degKW
6.700,lamsoni_w,0.8820,-
6.700,nmot_w,2289.9630,rpm
6.700,rl_w,61.6293,%
6.700,ti_1_w,3.0672,ms
6.700,wkr_w,2.8823,degKW
6.750,lamsoni_w,0.8791,-
6.750,nmot_w,2283.9408,rpm
6.750,rl_w,62.2659,%
6.750,ti_1_w,3.0741,ms
6.750,wkr_w,3.0837,degKW
6.800,lamsoni_w,0.8767,-
6.800,nmot_w,2283.7170,rpm
6.800,rl_w,62.2155,%
6.800,ti_1_w,3.0749,ms
6.800,wkr_w,3.1133,degKW
6.850,lamsoni_w,0.8781,-
6.850,nmot_w,2275.1519,rpm
6.850,rl_w,62.2515,%
6.850,ti_1_w,3.0634,ms
6.850,wkr_w,2.9629,degKW
6.900,lamsoni_w,0.8762,-
6.900,nmot_w,2269.3692,rpm
6.900,rl_w,61.7788,%
6.900,ti_1_w,3.0623,ms
6.900,wkr_w,3.0941,degKW
6.950,lamsoni_w,0.8801,-
6.950,nmot_w,2265.1005,rpm
6.950,rl_w,62.0993,%
6.950,ti_1_w,3.0667,ms
6.950,wkr_w,3.1127,degKW
7.000,B_stend,1.0000,bit
7.000,lamsoni_w,0.8808,-
7.000,nmot_w,2262.9848,rpm
7.000,rl_w,61.8568,%
7.000,ti_1_w,3.0725,ms
7.000,tmot_w,84.5948,degC
7.000,wkr_w,2.9356,degKW
7.050,lamsoni_w,0.8869,-
7.050,nmot_w,2187.6904,rpm
7.050,rl_w,60.0962,%
7.050,ti_1_w,2.9941,ms
7.050,wkr_w,2.7004,degKW
7.100,lamsoni_w,0.8886,-
7.100,nmot_w,2114.4860,rpm
7.100,rl_w,57.6704,%
7.100,ti_1_w,2.9169,ms
