# stock run 2 of 2: the same scenario one power-up later (logger started 0.25 s of ECU time further in)
# ecu: 03H906032 / 1037382557 (synthetic, not a real recording)
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: synthetic
# power_up_offset: raster_setA_10ms_count = 14855 at t = 0, i.e. 0.250 s of ECU time into the scenario
time_s,var,value,unit
0.600,wkr_w,0.0252,degKW
0.650,lamsoni_w,1.0009,-
0.650,nmot_w,762.8726,rpm
0.650,raster_setA_10ms_count,14920,count
0.650,rl_w,17.0134,%
0.650,ti_1_w,1.5001,ms
0.650,wkr_w,-0.0708,degKW
0.700,lamsoni_w,1.0015,-
0.700,nmot_w,769.7852,rpm
0.700,raster_setA_10ms_count,14925,count
0.700,rl_w,17.0613,%
0.700,ti_1_w,1.4880,ms
0.700,wkr_w,0.0891,degKW
0.750,lamsoni_w,1.0001,-
0.750,nmot_w,772.4854,rpm
0.750,raster_setA_10ms_count,14930,count
0.750,rl_w,16.9145,%
0.750,ti_1_w,1.4986,ms
0.750,wkr_w,-0.1126,degKW
0.800,lamsoni_w,0.9994,-
0.800,nmot_w,774.8964,rpm
0.800,raster_setA_10ms_count,14935,count
0.800,rl_w,17.1866,%
0.800,ti_1_w,1.4904,ms
0.800,wkr_w,0.0427,degKW
0.850,lamsoni_w,1.0001,-
0.850,nmot_w,781.7022,rpm
0.850,raster_setA_10ms_count,14940,count
0.850,rl_w,16.9137,%
0.850,ti_1_w,1.4898,ms
0.850,wkr_w,-0.1160,degKW
0.900,lamsoni_w,0.9977,-
0.900,nmot_w,794.2288,rpm
0.900,raster_setA_10ms_count,14945,count
0.900,rl_w,17.3203,%
0.900,ti_1_w,1.4971,ms
0.900,wkr_w,-0.0191,degKW
0.950,lamsoni_w,0.9969,-
0.950,nmot_w,794.6145,rpm
0.950,raster_setA_10ms_count,14950,count
0.950,rl_w,16.9098,%
0.950,ti_1_w,1.4936,ms
0.950,wkr_w,0.0727,degKW
1.000,B_stend,1.0000,bit
1.000,lamsoni_w,0.9965,-
1.000,nmot_w,794.4978,rpm
1.000,raster_setA_10ms_count,14955,count
1.000,rl_w,17.2215,%
1.000,ti_1_w,1.4955,ms
1.000,tmot_w,82.5930,degC
1.000,wkr_w,-0.1136,degKW
1.050,lamsoni_w,0.9998,-
1.050,nmot_w,799.2783,rpm
1.050,raster_setA_10ms_count,14960,count
1.050,rl_w,17.3244,%
1.050,ti_1_w,1.5003,ms
1.050,wkr_w,0.0455,degKW
1.100,lamsoni_w,1.0035,-
1.100,nmot_w,794.7236,rpm
1.100,raster_setA_10ms_count,14965,count
1.100,rl_w,16.6135,%
1.100,ti_1_w,1.4896,ms
1.100,wkr_w,-0.0899,degKW
1.150,lamsoni_w,1.0032,-
1.150,nmot_w,792.0639,rpm
1.150,raster_setA_10ms_count,14970,count
1.150,rl_w,16.9019,%
1.150,ti_1_w,1.4877,ms
1.150,wkr_w,0.1349,degKW
1.200,lamsoni_w,1.0038,-
1.200,nmot_w,790.7065,rpm
1.200,raster_setA_10ms_count,14975,count
1.200,rl_w,17.0754,%
1.200,ti_1_w,1.4922,ms
1.200,wkr_w,0.0825,degKW
1.250,lamsoni_w,1.0026,-
1.250,nmot_w,785.5687,rpm
1.250,raster_setA_10ms_count,14980,count
1.250,rl_w,17.0447,%
1.250,ti_1_w,1.4893,ms
1.250,wkr_w,-0.0140,degKW
1.300,lamsoni_w,1.0032,-
1.300,nmot_w,781.5556,rpm
1.300,raster_setA_10ms_count,14985,count
1.300,rl_w,16.9391,%
1.300,ti_1_w,1.4946,ms
1.300,wkr_w,-0.1163,degKW
1.350,lamsoni_w,1.0028,-
1.350,nmot_w,776.9109,rpm
1.350,raster_setA_10ms_count,14990,count
1.350,rl_w,17.2010,%
1.350,ti_1_w,1.4988,ms
1.350,wkr_w,-0.1352,degKW
1.400,lamsoni_w,0.9971,-
1.400,nmot_w,772.8260,rpm
1.400,raster_setA_10ms_count,14995,count
1.400,rl_w,16.7282,%
1.400,ti_1_w,1.4935,ms
1.400,wkr_w,0.0381,degKW
1.450,lamsoni_w,0.9986,-
1.450,nmot_w,760.0910,rpm
1.450,raster_setA_10ms_count,15000,count
1.450,rl_w,17.0323,%
1.450,ti_1_w,1.4999,ms
1.450,wkr_w,0.1089,degKW
1.500,B_stend,1.0000,bit
1.500,lamsoni_w,1.0015,-
1.500,nmot_w,759.8967,rpm
1.500,raster_setA_10ms_count,15005,count
1.500,rl_w,17.3414,%
1.500,ti_1_w,1.4945,ms
1.500,tmot_w,82.7920,degC
1.500,wkr_w,-0.1141,degKW
1.550,lamsoni_w,1.0022,-
1.550,nmot_w,754.4935,rpm
1.550,raster_setA_10ms_count,15010,count
1.550,rl_w,16.9884,%
1.550,ti_1_w,1.4966,ms
1.550,wkr_w,0.1377,degKW
1.600,lamsoni_w,1.0016,-
1.600,nmot_w,759.5251,rpm
1.600,raster_setA_10ms_count,15015,count
1.600,rl_w,17.3899,%
1.600,ti_1_w,1.4873,ms
1.600,wkr_w,-0.0238,degKW
1.650,lamsoni_w,0.9999,-
1.650,nmot_w,759.9222,rpm
1.650,raster_setA_10ms_count,15020,count
1.650,rl_w,16.6003,%
1.650,ti_1_w,1.4872,ms
1.650,wkr_w,-0.0813,degKW
1.700,lamsoni_w,1.0000,-
1.700,nmot_w,763.4584,rpm
1.700,raster_setA_10ms_count,15025,count
1.700,rl_w,16.9387,%
1.700,ti_1_w,1.4971,ms
1.700,wkr_w,-0.1099,degKW
1.750,lamsoni_w,1.0033,-
1.750,nmot_w,769.2647,rpm
1.750,raster_setA_10ms_count,15030,count
1.750,rl_w,17.1788,%
1.750,ti_1_w,1.4945,ms
1.750,wkr_w,-0.0408,degKW
1.800,lamsoni_w,1.0025,-
1.800,nmot_w,778.0790,rpm
1.800,raster_setA_10ms_count,15035,count
1.800,rl_w,16.6828,%
1.800,ti_1_w,1.4885,ms
1.800,wkr_w,0.0996,degKW
1.850,lamsoni_w,0.9995,-
1.850,nmot_w,781.4966,rpm
1.850,raster_setA_10ms_count,15040,count
1.850,rl_w,16.9631,%
1.850,ti_1_w,1.5006,ms
1.850,wkr_w,0.0674,degKW
1.900,lamsoni_w,1.0008,-
1.900,nmot_w,782.8339,rpm
1.900,raster_setA_10ms_count,15045,count
1.900,rl_w,16.6047,%
1.900,ti_1_w,1.4913,ms
1.900,wkr_w,0.0573,degKW
1.950,lamsoni_w,1.0008,-
1.950,nmot_w,788.8247,rpm
1.950,raster_setA_10ms_count,15050,count
1.950,rl_w,17.2178,%
1.950,ti_1_w,1.4946,ms
1.950,wkr_w,0.1140,degKW
2.000,B_stend,1.0000,bit
2.000,lamsoni_w,0.9977,-
2.000,nmot_w,794.2539,rpm
2.000,raster_setA_10ms_count,15055,count
2.000,rl_w,17.1167,%
2.000,ti_1_w,1.4947,ms
2.000,tmot_w,82.9744,degC
2.000,wkr_w,-0.1368,degKW
2.050,lamsoni_w,0.9976,-
2.050,nmot_w,798.9421,rpm
2.050,raster_setA_10ms_count,15060,count
2.050,rl_w,17.2051,%
2.050,ti_1_w,1.4938,ms
2.050,wkr_w,0.1396,degKW
2.100,lamsoni_w,1.0030,-
2.100,nmot_w,796.3083,rpm
2.100,raster_setA_10ms_count,15065,count
2.100,rl_w,16.8806,%
2.100,ti_1_w,1.4874,ms
2.100,wkr_w,0.0253,degKW
2.150,lamsoni_w,1.0032,-
2.150,nmot_w,801.2124,rpm
2.150,raster_setA_10ms_count,15070,count
2.150,rl_w,17.0912,%
2.150,ti_1_w,1.4956,ms
2.150,wkr_w,-0.0938,degKW
2.200,lamsoni_w,1.0024,-
2.200,nmot_w,794.2354,rpm
2.200,raster_setA_10ms_count,15075,count
2.200,rl_w,17.2310,%
2.200,ti_1_w,1.4970,ms
2.200,wkr_w,0.0801,degKW
2.250,lamsoni_w,0.9983,-
2.250,nmot_w,798.6853,rpm
2.250,raster_setA_10ms_count,15080,count
2.250,rl_w,16.9484,%
2.250,ti_1_w,1.4965,ms
2.250,wkr_w,-0.1037,degKW
2.300,lamsoni_w,1.0026,-
2.300,nmot_w,782.3776,rpm
2.300,raster_setA_10ms_count,15085,count
2.300,rl_w,17.2910,%
2.300,ti_1_w,1.4997,ms
2.300,wkr_w,-0.0594,degKW
2.350,lamsoni_w,0.9996,-
2.350,nmot_w,782.6510,rpm
2.350,raster_setA_10ms_count,15090,count
2.350,rl_w,17.0196,%
2.350,ti_1_w,1.4969,ms
2.350,wkr_w,0.0332,degKW
2.400,lamsoni_w,0.9977,-
2.400,nmot_w,773.3912,rpm
2.400,raster_setA_10ms_count,15095,count
2.400,rl_w,16.7787,%
2.400,ti_1_w,1.4952,ms
2.400,wkr_w,-0.0576,degKW
2.450,lamsoni_w,1.0002,-
2.450,nmot_w,775.4191,rpm
2.450,raster_setA_10ms_count,15100,count
2.450,rl_w,17.1935,%
2.450,ti_1_w,1.5007,ms
2.450,wkr_w,0.1390,degKW
2.500,B_stend,1.0000,bit
2.500,lamsoni_w,1.0002,-
2.500,nmot_w,762.9108,rpm
2.500,raster_setA_10ms_count,15105,count
2.500,rl_w,17.0400,%
2.500,ti_1_w,1.4968,ms
2.500,tmot_w,82.8535,degC
2.500,wkr_w,0.0362,degKW
2.550,lamsoni_w,0.9998,-
2.550,nmot_w,758.5535,rpm
2.550,raster_setA_10ms_count,15110,count
2.550,rl_w,17.3142,%
2.550,ti_1_w,1.5011,ms
2.550,wkr_w,-0.1168,degKW
2.600,lamsoni_w,0.9962,-
2.600,nmot_w,762.7295,rpm
2.600,raster_setA_10ms_count,15115,count
2.600,rl_w,17.3281,%
2.600,ti_1_w,1.4895,ms
2.600,wkr_w,0.0827,degKW
2.650,lamsoni_w,1.0014,-
2.650,nmot_w,762.3072,rpm
2.650,raster_setA_10ms_count,15120,count
2.650,rl_w,16.8092,%
2.650,ti_1_w,1.4926,ms
2.650,wkr_w,0.1124,degKW
2.700,lamsoni_w,0.9965,-
2.700,nmot_w,757.2103,rpm
2.700,raster_setA_10ms_count,15125,count
2.700,rl_w,16.6622,%
2.700,ti_1_w,1.4969,ms
2.700,wkr_w,-0.0901,degKW
2.750,lamsoni_w,0.9982,-
2.750,nmot_w,761.9170,rpm
2.750,raster_setA_10ms_count,15130,count
2.750,rl_w,17.2687,%
2.750,ti_1_w,1.4947,ms
2.750,wkr_w,-0.1036,degKW
2.800,lamsoni_w,0.9985,-
2.800,nmot_w,772.4404,rpm
2.800,raster_setA_10ms_count,15135,count
2.800,rl_w,16.8566,%
2.800,ti_1_w,1.4956,ms
2.800,wkr_w,-0.1437,degKW
2.850,lamsoni_w,0.9965,-
2.850,nmot_w,772.2225,rpm
2.850,raster_setA_10ms_count,15140,count
2.850,rl_w,16.9446,%
2.850,ti_1_w,1.4932,ms
2.850,wkr_w,-0.0896,degKW
2.900,lamsoni_w,1.0027,-
2.900,nmot_w,778.0928,rpm
2.900,raster_setA_10ms_count,15145,count
2.900,rl_w,16.6024,%
2.900,ti_1_w,1.4983,ms
2.900,wkr_w,0.0038,degKW
2.950,lamsoni_w,1.0038,-
2.950,nmot_w,790.3173,rpm
2.950,raster_setA_10ms_count,15150,count
2.950,rl_w,17.1614,%
2.950,ti_1_w,1.4908,ms
2.950,wkr_w,-0.0184,degKW
3.000,B_stend,1.0000,bit
3.000,lamsoni_w,0.9976,-
3.000,nmot_w,786.6418,rpm
3.000,raster_setA_10ms_count,15155,count
3.000,rl_w,17.3112,%
3.000,ti_1_w,1.4931,ms
3.000,tmot_w,83.2870,degC
3.000,wkr_w,-0.0299,degKW
3.050,lamsoni_w,1.0023,-
3.050,nmot_w,795.2141,rpm
3.050,raster_setA_10ms_count,15160,count
3.050,rl_w,17.2410,%
3.050,ti_1_w,1.4962,ms
3.050,wkr_w,0.0007,degKW
3.100,lamsoni_w,0.9974,-
3.100,nmot_w,800.0961,rpm
3.100,raster_setA_10ms_count,15165,count
3.100,rl_w,17.1016,%
3.100,ti_1_w,1.5015,ms
3.100,wkr_w,0.1407,degKW
3.150,lamsoni_w,0.9963,-
3.150,nmot_w,802.4166,rpm
3.150,raster_setA_10ms_count,15170,count
3.150,rl_w,16.6444,%
3.150,ti_1_w,1.5017,ms
3.150,wkr_w,0.1284,degKW
3.200,lamsoni_w,0.9986,-
3.200,nmot_w,795.3611,rpm
3.200,raster_setA_10ms_count,15175,count
3.200,rl_w,17.3115,%
3.200,ti_1_w,1.4940,ms
3.200,wkr_w,0.1387,degKW
3.250,lamsoni_w,0.9996,-
3.250,nmot_w,798.4096,rpm
3.250,raster_setA_10ms_count,15180,count
3.250,rl_w,16.9161,%
3.250,ti_1_w,1.5013,ms
3.250,wkr_w,0.0343,degKW
3.300,lamsoni_w,1.0031,-
3.300,nmot_w,790.2686,rpm
3.300,raster_setA_10ms_count,15185,count
3.300,rl_w,16.9608,%
3.300,ti_1_w,1.4899,ms
3.300,wkr_w,0.0186,degKW
3.350,lamsoni_w,0.9967,-
3.350,nmot_w,789.9431,rpm
3.350,raster_setA_10ms_count,15190,count
3.350,rl_w,16.7927,%
3.350,ti_1_w,1.4913,ms
3.350,wkr_w,-0.0950,degKW
3.400,lamsoni_w,1.0016,-
3.400,nmot_w,779.7209,rpm
3.400,raster_setA_10ms_count,15195,count
3.400,rl_w,16.9704,%
3.400,ti_1_w,1.5006,ms
3.400,wkr_w,-0.1067,degKW
3.450,lamsoni_w,0.9979,-
3.450,nmot_w,772.0442,rpm
3.450,raster_setA_10ms_count,15200,count
3.450,rl_w,17.3975,%
3.450,ti_1_w,1.4994,ms
3.450,wkr_w,-0.1455,degKW
3.500,B_stend,1.0000,bit
3.500,lamsoni_w,0.9960,-
3.500,nmot_w,765.7177,rpm
3.500,raster_setA_10ms_count,15205,count
3.500,rl_w,17.1610,%
3.500,ti_1_w,1.4963,ms
3.500,tmot_w,83.4662,degC
3.500,wkr_w,0.1170,degKW
3.550,lamsoni_w,1.0024,-
3.550,nmot_w,771.3748,rpm
3.550,raster_setA_10ms_count,15210,count
3.550,rl_w,16.6900,%
3.550,ti_1_w,1.4965,ms
3.550,wkr_w,-0.0166,degKW
3.600,lamsoni_w,1.0030,-
3.600,nmot_w,760.6705,rpm
3.600,raster_setA_10ms_count,15215,count
3.600,rl_w,16.6061,%
3.600,ti_1_w,1.4912,ms
3.600,wkr_w,0.0243,degKW
3.650,lamsoni_w,0.9978,-
3.650,nmot_w,762.2460,rpm
3.650,raster_setA_10ms_count,15220,count
3.650,rl_w,17.1789,%
3.650,ti_1_w,1.4969,ms
3.650,wkr_w,0.0732,degKW
3.700,lamsoni_w,0.9996,-
3.700,nmot_w,754.7653,rpm
3.700,raster_setA_10ms_count,15225,count
3.700,rl_w,17.3121,%
3.700,ti_1_w,1.4959,ms
3.700,wkr_w,0.1188,degKW
3.750,lamsoni_w,0.9983,-
3.750,nmot_w,757.7210,rpm
3.750,raster_setA_10ms_count,15230,count
3.750,rl_w,16.6247,%
3.750,ti_1_w,1.4886,ms
3.750,wkr_w,-0.0189,degKW
3.800,lamsoni_w,0.9975,-
3.800,nmot_w,834.6370,rpm
3.800,raster_setA_10ms_count,15235,count
3.800,rl_w,19.3715,%
3.800,ti_1_w,1.5675,ms
3.800,wkr_w,0.0326,degKW
3.850,lamsoni_w,0.9901,-
3.850,nmot_w,922.2486,rpm
3.850,raster_setA_10ms_count,15240,count
3.850,rl_w,21.6754,%
3.850,ti_1_w,1.6560,ms
3.850,wkr_w,0.3268,degKW
3.900,lamsoni_w,0.9838,-
3.900,nmot_w,999.7623,rpm
3.900,raster_setA_10ms_count,15245,count
3.900,rl_w,24.0570,%
3.900,ti_1_w,1.7281,ms
3.900,wkr_w,0.3500,degKW
3.950,lamsoni_w,0.9771,-
3.950,nmot_w,1075.6846,rpm
3.950,raster_setA_10ms_count,15250,count
3.950,rl_w,26.1723,%
3.950,ti_1_w,1.8123,ms
3.950,wkr_w,0.5621,degKW
4.000,B_stend,1.0000,bit
4.000,lamsoni_w,0.9689,-
4.000,nmot_w,1167.3143,rpm
4.000,raster_setA_10ms_count,15255,count
4.000,rl_w,27.8767,%
4.000,ti_1_w,1.8950,ms
4.000,tmot_w,83.3612,degC
4.000,wkr_w,0.7711,degKW
4.050,lamsoni_w,0.9650,-
4.050,nmot_w,1237.9617,rpm
4.050,raster_setA_10ms_count,15260,count
4.050,rl_w,30.3516,%
4.050,ti_1_w,1.9609,ms
4.050,wkr_w,0.9804,degKW
4.100,lamsoni_w,0.9583,-
4.100,nmot_w,1324.3394,rpm
4.100,raster_setA_10ms_count,15265,count
4.100,rl_w,32.7046,%
4.100,ti_1_w,2.0530,ms
4.100,wkr_w,0.9405,degKW
4.150,lamsoni_w,0.9499,-
4.150,nmot_w,1395.6555,rpm
4.150,raster_setA_10ms_count,15270,count
4.150,rl_w,34.6391,%
4.150,ti_1_w,2.1205,ms
4.150,wkr_w,1.0851,degKW
4.200,lamsoni_w,0.9500,-
4.200,nmot_w,1474.6250,rpm
4.200,raster_setA_10ms_count,15275,count
4.200,rl_w,36.9273,%
4.200,ti_1_w,2.2081,ms
4.200,wkr_w,1.3511,degKW
4.250,lamsoni_w,0.9362,-
4.250,nmot_w,1544.8632,rpm
4.250,raster_setA_10ms_count,15280,count
4.250,rl_w,39.4987,%
4.250,ti_1_w,2.2760,ms
4.250,wkr_w,1.5947,degKW
4.300,lamsoni_w,0.9334,-
4.300,nmot_w,1625.0954,rpm
4.300,raster_setA_10ms_count,15285,count
4.300,rl_w,41.9185,%
4.300,ti_1_w,2.3591,ms
4.300,wkr_w,1.5100,degKW
4.350,lamsoni_w,0.9272,-
4.350,nmot_w,1687.7149,rpm
4.350,raster_setA_10ms_count,15290,count
4.350,rl_w,43.9407,%
4.350,ti_1_w,2.4447,ms
4.350,wkr_w,1.9421,degKW
4.400,lamsoni_w,0.9211,-
4.400,nmot_w,1761.5330,rpm
4.400,raster_setA_10ms_count,15295,count
4.400,rl_w,45.9556,%
4.400,ti_1_w,2.5179,ms
4.400,wkr_w,1.8949,degKW
4.450,lamsoni_w,0.9133,-
4.450,nmot_w,1836.9675,rpm
4.450,raster_setA_10ms_count,15300,count
4.450,rl_w,48.1346,%
4.450,ti_1_w,2.5967,ms
4.450,wkr_w,2.2204,degKW
4.500,B_stend,1.0000,bit
4.500,lamsoni_w,0.9075,-
4.500,nmot_w,1906.3299,rpm
4.500,raster_setA_10ms_count,15305,count
4.500,rl_w,50.8344,%
4.500,ti_1_w,2.6808,ms
4.500,tmot_w,83.6855,degC
4.500,wkr_w,2.3805,degKW
4.550,lamsoni_w,0.9078,-
4.550,nmot_w,1974.9211,rpm
4.550,raster_setA_10ms_count,15310,count
4.550,rl_w,53.1927,%
4.550,ti_1_w,2.7593,ms
4.550,wkr_w,2.2762,degKW
4.600,lamsoni_w,0.8997,-
4.600,nmot_w,2045.2511,rpm
4.600,raster_setA_10ms_count,15315,count
4.600,rl_w,55.4695,%
4.600,ti_1_w,2.8323,ms
4.600,wkr_w,2.4104,degKW
4.650,lamsoni_w,0.8892,-
4.650,nmot_w,2109.7563,rpm
4.650,raster_setA_10ms_count,15320,count
4.650,rl_w,57.2029,%
4.650,ti_1_w,2.9120,ms
4.650,wkr_w,2.6370,degKW
4.700,lamsoni_w,0.8838,-
4.700,nmot_w,2181.2241,rpm
4.700,raster_setA_10ms_count,15325,count
4.700,rl_w,59.8331,%
4.700,ti_1_w,2.9907,ms
4.700,wkr_w,2.9205,degKW
4.750,lamsoni_w,0.8793,-
4.750,nmot_w,2262.7058,rpm
4.750,raster_setA_10ms_count,15330,count
4.750,rl_w,62.0866,%
4.750,ti_1_w,3.0750,ms
4.750,wkr_w,3.1203,degKW
4.800,lamsoni_w,0.8797,-
4.800,nmot_w,2264.3816,rpm
4.800,raster_setA_10ms_count,15335,count
4.800,rl_w,61.7422,%
4.800,ti_1_w,3.0733,ms
4.800,wkr_w,2.9169,degKW
4.850,lamsoni_w,0.8779,-
4.850,nmot_w,2265.6953,rpm
4.850,raster_setA_10ms_count,15340,count
4.850,rl_w,62.2447,%
4.850,ti_1_w,3.0637,ms
4.850,wkr_w,2.9019,degKW
4.900,lamsoni_w,0.8816,-
4.900,nmot_w,2270.4304,rpm
4.900,raster_setA_10ms_count,15345,count
4.900,rl_w,62.2925,%
4.900,ti_1_w,3.0742,ms
4.900,wkr_w,2.9719,degKW
4.950,lamsoni_w,0.8763,-
4.950,nmot_w,2279.6915,rpm
4.950,raster_setA_10ms_count,15350,count
4.950,rl_w,62.3266,%
4.950,ti_1_w,3.0648,ms
4.950,wkr_w,3.0465,degKW
5.000,B_stend,1.0000,bit
5.000,lamsoni_w,0.8770,-
5.000,nmot_w,2284.4285,rpm
5.000,raster_setA_10ms_count,15355,count
5.000,rl_w,61.6709,%
5.000,ti_1_w,3.0676,ms
5.000,tmot_w,83.9695,degC
5.000,wkr_w,2.8999,degKW
5.050,lamsoni_w,0.8773,-
5.050,nmot_w,2283.5538,rpm
5.050,raster_setA_10ms_count,15360,count
5.050,rl_w,61.7196,%
5.050,ti_1_w,3.0729,ms
5.050,wkr_w,3.0230,degKW
5.100,lamsoni_w,0.8806,-
5.100,nmot_w,2292.7948,rpm
5.100,raster_setA_10ms_count,15365,count
5.100,rl_w,61.7443,%
5.100,ti_1_w,3.0674,ms
5.100,wkr_w,2.9649,degKW
5.150,lamsoni_w,0.8838,-
5.150,nmot_w,2300.2679,rpm
5.150,raster_setA_10ms_count,15370,count
5.150,rl_w,61.8030,%
5.150,ti_1_w,3.0677,ms
5.150,wkr_w,2.9680,degKW
5.200,lamsoni_w,0.8771,-
5.200,nmot_w,2301.4623,rpm
5.200,raster_setA_10ms_count,15375,count
5.200,rl_w,61.6256,%
5.200,ti_1_w,3.0669,ms
5.200,wkr_w,3.1233,degKW
5.250,lamsoni_w,0.8794,-
5.250,nmot_w,2298.6710,rpm
5.250,raster_setA_10ms_count,15380,count
5.250,rl_w,61.9493,%
5.250,ti_1_w,3.0752,ms
5.250,wkr_w,3.0240,degKW
5.300,lamsoni_w,0.8779,-
5.300,nmot_w,2303.1008,rpm
5.300,raster_setA_10ms_count,15385,count
5.300,rl_w,62.1613,%
5.300,ti_1_w,3.0641,ms
5.300,wkr_w,2.9719,degKW
5.350,lamsoni_w,0.8796,-
5.350,nmot_w,2290.7247,rpm
5.350,raster_setA_10ms_count,15390,count
5.350,rl_w,61.9755,%
5.350,ti_1_w,3.0651,ms
5.350,wkr_w,2.9823,degKW
5.400,lamsoni_w,0.8779,-
5.400,nmot_w,2289.8371,rpm
5.400,raster_setA_10ms_count,15395,count
5.400,rl_w,61.8670,%
5.400,ti_1_w,3.0679,ms
5.400,wkr_w,2.9269,degKW
5.450,lamsoni_w,0.8786,-
5.450,nmot_w,2289.5675,rpm
5.450,raster_setA_10ms_count,15400,count
5.450,rl_w,61.7607,%
5.450,ti_1_w,3.0714,ms
5.450,wkr_w,3.0147,degKW
5.500,B_stend,1.0000,bit
5.500,lamsoni_w,0.8769,-
5.500,nmot_w,2284.3795,rpm
5.500,raster_setA_10ms_count,15405,count
5.500,rl_w,62.3481,%
5.500,ti_1_w,3.0661,ms
5.500,tmot_w,84.1762,degC
5.500,wkr_w,3.0554,degKW
5.550,lamsoni_w,0.8829,-
5.550,nmot_w,2274.4661,rpm
5.550,raster_setA_10ms_count,15410,count
5.550,rl_w,62.1437,%
5.550,ti_1_w,3.0652,ms
5.550,wkr_w,3.0986,degKW
5.600,lamsoni_w,0.8799,-
5.600,nmot_w,2269.3383,rpm
5.600,raster_setA_10ms_count,15415,count
5.600,rl_w,61.7557,%
5.600,ti_1_w,3.0754,ms
5.600,wkr_w,2.9374,degKW
5.650,lamsoni_w,0.8822,-
5.650,nmot_w,2263.7730,rpm
5.650,raster_setA_10ms_count,15420,count
5.650,rl_w,62.0010,%
5.650,ti_1_w,3.0644,ms
5.650,wkr_w,3.0341,degKW
5.700,lamsoni_w,0.8820,-
5.700,nmot_w,2263.2323,rpm
5.700,raster_setA_10ms_count,15425,count
5.700,rl_w,62.3623,%
5.700,ti_1_w,3.0673,ms
5.700,wkr_w,3.0619,degKW
5.750,lamsoni_w,0.8806,-
5.750,nmot_w,2258.5021,rpm
5.750,raster_setA_10ms_count,15430,count
5.750,rl_w,61.6771,%
5.750,ti_1_w,3.0669,ms
5.750,wkr_w,3.0377,degKW
5.800,lamsoni_w,0.8779,-
