# candidate: same software, repeat run (noise only)
# ecu: 03H906032 / 1037382557 (synthetic, not a real recording)
# dump_sha256: b15590d3f1874ace3125c5d047c09a686db9b8bb498187663539ebab205609b3
# transport: synthetic
time_s,var,value,unit
0.717,lamsoni_w,1.0025,-
0.717,nmot_w,761.8188,rpm
0.717,rl_w,16.9815,%
0.717,ti_1_w,1.4965,ms
0.717,wkr_w,-0.0617,degKW
0.767,lamsoni_w,0.9979,-
0.767,nmot_w,765.0920,rpm
0.767,rl_w,16.9834,%
0.767,ti_1_w,1.4930,ms
0.767,wkr_w,0.0426,degKW
0.817,lamsoni_w,1.0010,-
0.817,nmot_w,756.4509,rpm
0.817,rl_w,17.1928,%
0.817,ti_1_w,1.5024,ms
0.817,wkr_w,-0.0262,degKW
0.867,lamsoni_w,0.9982,-
0.867,nmot_w,766.4105,rpm
0.867,rl_w,17.1778,%
0.867,ti_1_w,1.4883,ms
0.867,wkr_w,0.0410,degKW
0.917,lamsoni_w,0.9978,-
0.917,nmot_w,762.8417,rpm
0.917,rl_w,17.2308,%
0.917,ti_1_w,1.5004,ms
0.917,wkr_w,-0.1387,degKW
0.967,lamsoni_w,0.9999,-
0.967,nmot_w,772.3044,rpm
0.967,rl_w,17.1185,%
0.967,ti_1_w,1.4938,ms
0.967,wkr_w,-0.1139,degKW
1.017,B_stend,1.0000,bit
1.017,lamsoni_w,1.0035,-
1.017,nmot_w,770.2611,rpm
1.017,rl_w,17.2231,%
1.017,ti_1_w,1.4913,ms
1.017,tmot_w,82.3079,degC
1.017,wkr_w,-0.0878,degKW
1.067,lamsoni_w,0.9989,-
1.067,nmot_w,777.7694,rpm
1.067,rl_w,16.6495,%
1.067,ti_1_w,1.4892,ms
1.067,wkr_w,0.0590,degKW
1.117,lamsoni_w,0.9985,-
1.117,nmot_w,785.1774,rpm
1.117,rl_w,16.7195,%
1.117,ti_1_w,1.4900,ms
1.117,wkr_w,0.1200,degKW
1.167,lamsoni_w,0.9979,-
1.167,nmot_w,797.3376,rpm
1.167,rl_w,16.8368,%
1.167,ti_1_w,1.4964,ms
1.167,wkr_w,0.1406,degKW
1.217,lamsoni_w,1.0010,-
1.217,nmot_w,794.1857,rpm
1.217,rl_w,16.9890,%
1.217,ti_1_w,1.4901,ms
1.217,wkr_w,0.0751,degKW
1.267,lamsoni_w,0.9968,-
1.267,nmot_w,801.7570,rpm
1.267,rl_w,17.3631,%
1.267,ti_1_w,1.4996,ms
1.267,wkr_w,-0.1137,degKW
1.317,lamsoni_w,1.0019,-
1.317,nmot_w,801.9794,rpm
1.317,rl_w,17.0217,%
1.317,ti_1_w,1.4946,ms
1.317,wkr_w,0.1104,degKW
1.367,lamsoni_w,1.0008,-
1.367,nmot_w,795.0902,rpm
1.367,rl_w,16.8611,%
1.367,ti_1_w,1.4962,ms
1.367,wkr_w,0.0149,degKW
1.417,lamsoni_w,0.9992,-
1.417,nmot_w,791.7043,rpm
1.417,rl_w,16.8458,%
1.417,ti_1_w,1.4996,ms
1.417,wkr_w,-0.0677,degKW
1.467,lamsoni_w,1.0010,-
1.467,nmot_w,792.0426,rpm
1.467,rl_w,17.1959,%
1.467,ti_1_w,1.4928,ms
1.467,wkr_w,0.0785,degKW
1.517,B_stend,1.0000,bit
1.517,lamsoni_w,1.0030,-
1.517,nmot_w,786.9750,rpm
1.517,rl_w,17.2229,%
1.517,ti_1_w,1.4905,ms
1.517,tmot_w,82.4125,degC
1.517,wkr_w,-0.1278,degKW
1.567,lamsoni_w,0.9996,-
1.567,nmot_w,778.4486,rpm
1.567,rl_w,17.0383,%
1.567,ti_1_w,1.4970,ms
1.567,wkr_w,0.0835,degKW
1.617,lamsoni_w,1.0021,-
1.617,nmot_w,770.7357,rpm
1.617,rl_w,17.2808,%
1.617,ti_1_w,1.4944,ms
1.617,wkr_w,0.1051,degKW
1.667,lamsoni_w,1.0003,-
1.667,nmot_w,773.6331,rpm
1.667,rl_w,17.2970,%
1.667,ti_1_w,1.5025,ms
1.667,wkr_w,-0.1295,degKW
1.717,lamsoni_w,1.0014,-
1.717,nmot_w,762.4216,rpm
1.717,rl_w,16.6680,%
1.717,ti_1_w,1.4971,ms
1.717,wkr_w,0.0705,degKW
1.767,lamsoni_w,0.9992,-
1.767,nmot_w,758.2216,rpm
1.767,rl_w,17.3873,%
1.767,ti_1_w,1.4989,ms
1.767,wkr_w,-0.1435,degKW
1.817,lamsoni_w,1.0034,-
1.817,nmot_w,757.9202,rpm
1.817,rl_w,17.0854,%
1.817,ti_1_w,1.4882,ms
1.817,wkr_w,-0.1341,degKW
1.867,lamsoni_w,1.0014,-
1.867,nmot_w,761.3054,rpm
1.867,rl_w,16.8129,%
1.867,ti_1_w,1.4975,ms
1.867,wkr_w,-0.0031,degKW
1.917,lamsoni_w,0.9981,-
1.917,nmot_w,763.0554,rpm
1.917,rl_w,17.0522,%
1.917,ti_1_w,1.4873,ms
1.917,wkr_w,-0.0728,degKW
1.967,lamsoni_w,0.9990,-
1.967,nmot_w,769.1004,rpm
1.967,rl_w,16.6219,%
1.967,ti_1_w,1.4969,ms
1.967,wkr_w,-0.0407,degKW
2.017,B_stend,1.0000,bit
2.017,lamsoni_w,0.9985,-
2.017,nmot_w,771.1806,rpm
2.017,rl_w,16.6076,%
2.017,ti_1_w,1.4887,ms
2.017,tmot_w,82.5088,degC
2.017,wkr_w,0.1222,degKW
2.067,lamsoni_w,0.9964,-
2.067,nmot_w,775.8567,rpm
2.067,rl_w,16.6751,%
2.067,ti_1_w,1.4912,ms
2.067,wkr_w,0.1226,degKW
2.117,lamsoni_w,1.0012,-
2.117,nmot_w,783.4851,rpm
2.117,rl_w,17.2284,%
2.117,ti_1_w,1.5016,ms
2.117,wkr_w,0.0326,degKW
2.167,lamsoni_w,0.9960,-
2.167,nmot_w,791.3390,rpm
2.167,rl_w,16.8209,%
2.167,ti_1_w,1.4923,ms
2.167,wkr_w,0.1376,degKW
2.217,lamsoni_w,0.9964,-
2.217,nmot_w,789.3640,rpm
2.217,rl_w,16.8588,%
2.217,ti_1_w,1.4879,ms
2.217,wkr_w,0.1371,degKW
2.267,lamsoni_w,0.9998,-
2.267,nmot_w,800.2804,rpm
2.267,rl_w,16.9229,%
2.267,ti_1_w,1.4943,ms
2.267,wkr_w,0.0256,degKW
2.317,lamsoni_w,0.9998,-
2.317,nmot_w,804.2805,rpm
2.317,rl_w,16.9072,%
2.317,ti_1_w,1.4983,ms
2.317,wkr_w,0.0135,degKW
2.367,lamsoni_w,0.9974,-
2.367,nmot_w,798.4328,rpm
2.367,rl_w,16.9223,%
2.367,ti_1_w,1.4907,ms
2.367,wkr_w,0.0525,degKW
2.417,lamsoni_w,0.9967,-
2.417,nmot_w,798.5525,rpm
2.417,rl_w,16.8506,%
2.417,ti_1_w,1.4964,ms
2.417,wkr_w,0.0900,degKW
2.467,lamsoni_w,1.0002,-
2.467,nmot_w,799.7668,rpm
2.467,rl_w,17.2370,%
2.467,ti_1_w,1.4919,ms
2.467,wkr_w,0.0219,degKW
2.517,B_stend,1.0000,bit
2.517,lamsoni_w,0.9996,-
2.517,nmot_w,792.9852,rpm
2.517,rl_w,17.0242,%
2.517,ti_1_w,1.4916,ms
2.517,tmot_w,82.8833,degC
2.517,wkr_w,0.0870,degKW
2.567,lamsoni_w,0.9978,-
2.567,nmot_w,784.5387,rpm
2.567,rl_w,17.3158,%
2.567,ti_1_w,1.5022,ms
2.567,wkr_w,0.0835,degKW
2.617,lamsoni_w,0.9973,-
2.617,nmot_w,780.7314,rpm
2.617,rl_w,16.7356,%
2.617,ti_1_w,1.4971,ms
2.617,wkr_w,0.1303,degKW
2.667,lamsoni_w,0.9989,-
2.667,nmot_w,774.8194,rpm
2.667,rl_w,17.1595,%
2.667,ti_1_w,1.4874,ms
2.667,wkr_w,-0.1259,degKW
2.717,lamsoni_w,0.9977,-
2.717,nmot_w,773.6492,rpm
2.717,rl_w,16.9490,%
2.717,ti_1_w,1.4920,ms
2.717,wkr_w,0.0780,degKW
2.767,lamsoni_w,1.0033,-
2.767,nmot_w,771.0684,rpm
2.767,rl_w,16.6090,%
2.767,ti_1_w,1.4885,ms
2.767,wkr_w,0.1020,degKW
2.817,lamsoni_w,0.9993,-
2.817,nmot_w,764.1254,rpm
2.817,rl_w,17.1292,%
2.817,ti_1_w,1.5017,ms
2.817,wkr_w,-0.0723,degKW
2.867,lamsoni_w,0.9969,-
2.867,nmot_w,760.8480,rpm
2.867,rl_w,16.8749,%
2.867,ti_1_w,1.4896,ms
2.867,wkr_w,0.0722,degKW
2.917,lamsoni_w,0.9980,-
2.917,nmot_w,754.2537,rpm
2.917,rl_w,17.1118,%
2.917,ti_1_w,1.4974,ms
2.917,wkr_w,0.1275,degKW
2.967,lamsoni_w,1.0018,-
2.967,nmot_w,767.2119,rpm
2.967,rl_w,17.2412,%
2.967,ti_1_w,1.4952,ms
2.967,wkr_w,0.0334,degKW
3.017,B_stend,1.0000,bit
3.017,lamsoni_w,1.0014,-
3.017,nmot_w,767.8288,rpm
3.017,rl_w,17.3847,%
3.017,ti_1_w,1.4884,ms
3.017,tmot_w,82.9022,degC
3.017,wkr_w,-0.1284,degKW
3.067,lamsoni_w,0.9985,-
3.067,nmot_w,772.1256,rpm
3.067,rl_w,16.6264,%
3.067,ti_1_w,1.5026,ms
3.067,wkr_w,-0.0695,degKW
3.117,lamsoni_w,1.0023,-
3.117,nmot_w,777.3267,rpm
3.117,rl_w,16.8218,%
3.117,ti_1_w,1.4989,ms
3.117,wkr_w,-0.0287,degKW
3.167,lamsoni_w,1.0016,-
3.167,nmot_w,778.0125,rpm
3.167,rl_w,17.0214,%
3.167,ti_1_w,1.4968,ms
3.167,wkr_w,-0.1279,degKW
3.217,lamsoni_w,0.9996,-
3.217,nmot_w,782.4434,rpm
3.217,rl_w,16.7987,%
3.217,ti_1_w,1.4873,ms
3.217,wkr_w,0.1233,degKW
3.267,lamsoni_w,1.0039,-
3.267,nmot_w,786.7326,rpm
3.267,rl_w,17.2438,%
3.267,ti_1_w,1.4882,ms
3.267,wkr_w,-0.0124,degKW
3.317,lamsoni_w,0.9969,-
3.317,nmot_w,799.4433,rpm
3.317,rl_w,16.6537,%
3.317,ti_1_w,1.4905,ms
3.317,wkr_w,0.1165,degKW
3.367,lamsoni_w,0.9972,-
3.367,nmot_w,800.5991,rpm
3.367,rl_w,16.8647,%
3.367,ti_1_w,1.4991,ms
3.367,wkr_w,-0.0338,degKW
3.417,lamsoni_w,1.0000,-
3.417,nmot_w,796.1343,rpm
3.417,rl_w,16.7215,%
3.417,ti_1_w,1.4925,ms
3.417,wkr_w,-0.1266,degKW
3.467,lamsoni_w,0.9970,-
3.467,nmot_w,805.0162,rpm
3.467,rl_w,16.6569,%
3.467,ti_1_w,1.4913,ms
3.467,wkr_w,-0.1465,degKW
3.517,B_stend,1.0000,bit
3.517,lamsoni_w,0.9987,-
3.517,nmot_w,794.3168,rpm
3.517,rl_w,16.7748,%
3.517,ti_1_w,1.4975,ms
3.517,tmot_w,83.3045,degC
3.517,wkr_w,-0.0060,degKW
3.567,lamsoni_w,1.0017,-
3.567,nmot_w,789.5319,rpm
3.567,rl_w,17.0021,%
3.567,ti_1_w,1.4892,ms
3.567,wkr_w,0.1356,degKW
3.617,lamsoni_w,1.0034,-
3.617,nmot_w,786.5649,rpm
3.617,rl_w,17.1465,%
3.617,ti_1_w,1.5013,ms
3.617,wkr_w,-0.0913,degKW
3.667,lamsoni_w,1.0034,-
3.667,nmot_w,776.0360,rpm
3.667,rl_w,16.8701,%
3.667,ti_1_w,1.4970,ms
3.667,wkr_w,-0.1084,degKW
3.717,lamsoni_w,1.0039,-
3.717,nmot_w,779.6745,rpm
3.717,rl_w,17.3910,%
3.717,ti_1_w,1.5001,ms
3.717,wkr_w,0.0145,degKW
3.767,lamsoni_w,1.0040,-
3.767,nmot_w,769.9394,rpm
3.767,rl_w,16.7381,%
3.767,ti_1_w,1.4890,ms
3.767,wkr_w,-0.0588,degKW
3.817,lamsoni_w,1.0038,-
3.817,nmot_w,769.4419,rpm
3.817,rl_w,16.9548,%
3.817,ti_1_w,1.4881,ms
3.817,wkr_w,0.0404,degKW
3.867,lamsoni_w,0.9999,-
3.867,nmot_w,764.8368,rpm
3.867,rl_w,17.0731,%
3.867,ti_1_w,1.4961,ms
3.867,wkr_w,-0.0219,degKW
3.917,lamsoni_w,0.9999,-
3.917,nmot_w,761.0441,rpm
3.917,rl_w,16.6839,%
3.917,ti_1_w,1.4898,ms
3.917,wkr_w,-0.0925,degKW
3.967,lamsoni_w,0.9967,-
3.967,nmot_w,757.7923,rpm
3.967,rl_w,17.2325,%
3.967,ti_1_w,1.4959,ms
3.967,wkr_w,-0.1305,degKW
4.017,B_stend,1.0000,bit
4.017,lamsoni_w,0.9974,-
4.017,nmot_w,766.5645,rpm
4.017,rl_w,16.9892,%
4.017,ti_1_w,1.4986,ms
4.017,tmot_w,83.3318,degC
4.017,wkr_w,-0.1023,degKW
4.067,lamsoni_w,0.9961,-
4.067,nmot_w,838.4217,rpm
4.067,rl_w,19.2118,%
4.067,ti_1_w,1.5701,ms
4.067,wkr_w,0.2786,degKW
4.117,lamsoni_w,0.9916,-
4.117,nmot_w,916.6251,rpm
4.117,rl_w,21.7153,%
4.117,ti_1_w,1.6460,ms
4.117,wkr_w,0.2703,degKW
4.167,lamsoni_w,0.9821,-
4.167,nmot_w,1003.8691,rpm
4.167,rl_w,23.5306,%
4.167,ti_1_w,1.7387,ms
4.167,wkr_w,0.4990,degKW
4.217,lamsoni_w,0.9732,-
4.217,nmot_w,1083.1605,rpm
4.217,rl_w,25.7332,%
4.217,ti_1_w,1.8138,ms
4.217,wkr_w,0.6393,degKW
4.267,lamsoni_w,0.9727,-
4.267,nmot_w,1168.1447,rpm
4.267,rl_w,28.3958,%
4.267,ti_1_w,1.8954,ms
4.267,wkr_w,0.8827,degKW
4.317,lamsoni_w,0.9622,-
4.317,nmot_w,1239.6734,rpm
4.317,rl_w,30.4740,%
4.317,ti_1_w,1.9677,ms
4.317,wkr_w,0.9054,degKW
4.367,lamsoni_w,0.9594,-
4.367,nmot_w,1326.6878,rpm
4.367,rl_w,33.0162,%
4.367,ti_1_w,2.0411,ms
4.367,wkr_w,0.9132,degKW
4.417,lamsoni_w,0.9535,-
4.417,nmot_w,1402.4599,rpm
4.417,rl_w,35.3694,%
4.417,ti_1_w,2.1297,ms
4.417,wkr_w,1.0864,degKW
4.467,lamsoni_w,0.9485,-
4.467,nmot_w,1480.0576,rpm
4.467,rl_w,36.9669,%
4.467,ti_1_w,2.1996,ms
4.467,wkr_w,1.3373,degKW
4.517,B_stend,1.0000,bit
4.517,lamsoni_w,0.9437,-
4.517,nmot_w,1547.8643,rpm
4.517,rl_w,39.3400,%
4.517,ti_1_w,2.2823,ms
4.517,tmot_w,83.4724,degC
4.517,wkr_w,1.3749,degKW
4.567,lamsoni_w,0.9330,-
4.567,nmot_w,1624.9078,rpm
4.567,rl_w,41.6138,%
4.567,ti_1_w,2.3567,ms
4.567,wkr_w,1.5267,degKW
4.617,lamsoni_w,0.9275,-
4.617,nmot_w,1697.1852,rpm
4.617,rl_w,44.1927,%
4.617,ti_1_w,2.4396,ms
4.617,wkr_w,1.7302,degKW
4.667,lamsoni_w,0.9196,-
4.667,nmot_w,1766.3879,rpm
4.667,rl_w,46.5032,%
4.667,ti_1_w,2.5244,ms
4.667,wkr_w,2.0193,degKW
4.717,lamsoni_w,0.9170,-
4.717,nmot_w,1828.8880,rpm
4.717,rl_w,48.1404,%
4.717,ti_1_w,2.5961,ms
4.717,wkr_w,2.1489,degKW
4.767,lamsoni_w,0.9111,-
4.767,nmot_w,1902.3061,rpm
4.767,rl_w,51.0137,%
4.767,ti_1_w,2.6696,ms
4.767,wkr_w,2.3893,degKW
4.817,lamsoni_w,0.9069,-
4.817,nmot_w,1975.7300,rpm
4.817,rl_w,52.9529,%
4.817,ti_1_w,2.7522,ms
4.817,wkr_w,2.3162,degKW
4.867,lamsoni_w,0.8944,-
4.867,nmot_w,2043.1947,rpm
4.867,rl_w,55.5838,%
4.867,ti_1_w,2.8387,ms
4.867,wkr_w,2.6875,degKW
4.917,lamsoni_w,0.8948,-
4.917,nmot_w,2108.6629,rpm
4.917,rl_w,57.6728,%
4.917,ti_1_w,2.9081,ms
4.917,wkr_w,2.7777,degKW
4.967,lamsoni_w,0.8837,-
4.967,nmot_w,2187.2342,rpm
4.967,rl_w,60.0458,%
4.967,ti_1_w,2.9885,ms
4.967,wkr_w,2.7344,degKW
5.017,B_stend,1.0000,bit
5.017,lamsoni_w,0.8811,-
5.017,nmot_w,2258.3542,rpm
5.017,rl_w,62.1028,%
5.017,ti_1_w,3.0756,ms
5.017,tmot_w,83.7389,degC
5.017,wkr_w,2.8606,degKW
5.067,lamsoni_w,0.8828,-
5.067,nmot_w,2258.2368,rpm
5.067,rl_w,62.2407,%
5.067,ti_1_w,3.0760,ms
5.067,wkr_w,3.0062,degKW
5.117,lamsoni_w,0.8760,-
5.117,nmot_w,2267.2926,rpm
5.117,rl_w,62.1709,%
5.117,ti_1_w,3.0709,ms
5.117,wkr_w,2.9638,degKW
5.167,lamsoni_w,0.8762,-
5.167,nmot_w,2268.0137,rpm
5.167,rl_w,62.2269,%
5.167,ti_1_w,3.0749,ms
5.167,wkr_w,2.8866,degKW
5.217,lamsoni_w,0.8784,-
5.217,nmot_w,2279.2061,rpm
5.217,rl_w,62.3251,%
5.217,ti_1_w,3.0650,ms
5.217,wkr_w,3.0989,degKW
5.267,lamsoni_w,0.8779,-
5.267,nmot_w,2281.9956,rpm
5.267,rl_w,62.1199,%
5.267,ti_1_w,3.0773,ms
5.267,wkr_w,3.0786,degKW
5.317,lamsoni_w,0.8826,-
5.317,nmot_w,2284.4808,rpm
5.317,rl_w,61.9872,%
5.317,ti_1_w,3.0629,ms
5.317,wkr_w,2.9644,degKW
5.367,lamsoni_w,0.8770,-
5.367,nmot_w,2289.4967,rpm
5.367,rl_w,61.8060,%
5.367,ti_1_w,3.0735,ms
5.367,wkr_w,2.8948,degKW
5.417,lamsoni_w,0.8786,-
5.417,nmot_w,2297.0110,rpm
5.417,rl_w,62.1142,%
5.417,ti_1_w,3.0696,ms
5.417,wkr_w,3.0225,degKW
5.467,lamsoni_w,0.8827,-
5.467,nmot_w,2294.1300,rpm
5.467,rl_w,62.0801,%
5.467,ti_1_w,3.0661,ms
5.467,wkr_w,3.0830,degKW
5.517,B_stend,1.0000,bit
5.517,lamsoni_w,0.8806,-
5.517,nmot_w,2302.0491,rpm
5.517,rl_w,62.1678,%
5.517,ti_1_w,3.0742,ms
5.517,tmot_w,83.8115,degC
5.517,wkr_w,2.9001,degKW
5.567,lamsoni_w,0.8772,-
5.567,nmot_w,2304.1793,rpm
5.567,rl_w,61.9336,%
5.567,ti_1_w,3.0676,ms
5.567,wkr_w,2.9060,degKW
5.617,lamsoni_w,0.8786,-
5.617,nmot_w,2296.7203,rpm
5.617,rl_w,62.3881,%
5.617,ti_1_w,3.0694,ms
5.617,wkr_w,3.1048,degKW
5.667,lamsoni_w,0.8832,-
5.667,nmot_w,2293.7664,rpm
5.667,rl_w,61.9012,%
5.667,ti_1_w,3.0683,ms
5.667,wkr_w,2.9009,degKW
5.717,lamsoni_w,0.8777,-
5.717,nmot_w,2287.4578,rpm
5.717,rl_w,62.2945,%
5.717,ti_1_w,3.0771,ms
5.717,wkr_w,3.0989,degKW
5.767,lamsoni_w,0.8840,-
5.767,nmot_w,2283.9115,rpm
5.767,rl_w,61.8290,%
5.767,ti_1_w,3.0690,ms
5.767,wkr_w,3.0953,degKW
5.817,lamsoni_w,0.8812,-
5.817,nmot_w,2278.1509,rpm
5.817,rl_w,62.1048,%
5.817,ti_1_w,3.0711,ms
5.817,wkr_w,2.9710,degKW
5.867,lamsoni_w,0.8793,-
5.867,nmot_w,2267.4999,rpm
5.867,rl_w,61.6292,%
5.867,ti_1_w,3.0667,ms
5.867,wkr_w,2.9282,degKW
5.917,lamsoni_w,0.8816,-
5.917,nmot_w,2267.6969,rpm
5.917,rl_w,61.8693,%
5.917,ti_1_w,3.0635,ms
5.917,wkr_w,2.9545,degKW
5.967,lamsoni_w,0.8823,-
5.967,nmot_w,2263.1519,rpm
5.967,rl_w,62.3713,%
5.967,ti_1_w,3.0728,ms
5.967,wkr_w,3.0686,degKW
6.017,B_stend,1.0000,bit
6.017,lamsoni_w,0.8761,-
6.017,nmot_w,2254.3061,rpm
6.017,rl_w,61.8578,%
6.017,ti_1_w,3.0763,ms
6.017,tmot_w,84.2083,degC
6.017,wkr_w,3.1132,degKW
6.067,lamsoni_w,0.8773,-
6.067,nmot_w,2258.4280,rpm
6.067,rl_w,62.3319,%
6.067,ti_1_w,3.0773,ms
6.067,wkr_w,3.0598,degKW
6.117,lamsoni_w,0.8815,-
6.117,nmot_w,2262.7394,rpm
6.117,rl_w,62.2157,%
6.117,ti_1_w,3.0718,ms
6.117,wkr_w,3.1257,degKW
6.167,lamsoni_w,0.8811,-
6.167,nmot_w,2261.1416,rpm
6.167,rl_w,61.8889,%
6.167,ti_1_w,3.0676,ms
6.167,wkr_w,3.0522,degKW
6.217,lamsoni_w,0.8798,-
6.217,nmot_w,2276.1268,rpm
6.217,rl_w,62.0273,%
6.217,ti_1_w,3.0668,ms
6.217,wkr_w,3.0062,degKW
6.267,lamsoni_w,0.8788,-
6.267,nmot_w,2275.2790,rpm
6.267,rl_w,61.8909,%
6.267,ti_1_w,3.0761,ms
6.267,wkr_w,3.1392,degKW
6.317,lamsoni_w,0.8824,-
6.317,nmot_w,2276.6418,rpm
6.317,rl_w,62.3722,%
6.317,ti_1_w,3.0756,ms
6.317,wkr_w,2.8553,degKW
6.367,lamsoni_w,0.8792,-
6.367,nmot_w,2283.7023,rpm
6.367,rl_w,62.2721,%
6.367,ti_1_w,3.0697,ms
6.367,wkr_w,2.8865,degKW
6.417,lamsoni_w,0.8797,-
6.417,nmot_w,2297.6793,rpm
6.417,rl_w,61.8603,%
6.417,ti_1_w,3.0652,ms
6.417,wkr_w,2.9248,degKW
6.467,lamsoni_w,0.8801,-
6.467,nmot_w,2298.0244,rpm
6.467,rl_w,61.9036,%
6.467,ti_1_w,3.0683,ms
6.467,wkr_w,3.0618,degKW
6.517,B_stend,1.0000,bit
6.517,lamsoni_w,0.8823,-
6.517,nmot_w,2302.8911,rpm
6.517,rl_w,62.3534,%
6.517,ti_1_w,3.0774,ms
6.517,tmot_w,84.4439,degC
6.517,wkr_w,2.9371,degKW
6.567,lamsoni_w,0.8835,-
6.567,nmot_w,2303.4007,rpm
6.567,rl_w,62.0843,%
6.567,ti_1_w,3.0714,ms
6.567,wkr_w,2.9378,degKW
6.617,lamsoni_w,0.8833,-
6.617,nmot_w,2301.0845,rpm
6.617,rl_w,62.2556,%
6.617,ti_1_w,3.0629,ms
6.617,wkr_w,3.1174,degKW
6.667,lamsoni_w,0.8765,-
6.667,nmot_w,2291.0598,rpm
6.667,rl_w,62.1726,%
6.667,ti_1_w,3.0696,ms
6.667,wkr_w,2.9749,degKW
6.717,lamsoni_w,0.8810,-
6.717,nmot_w,2291.1172,rpm
6.717,rl_w,61.9529,%
6.717,ti_1_w,3.0684,ms
6.717,wkr_w,3.1093,degKW
6.767,lamsoni_w,0.8767,-
6.767,nmot_w,2290.7022,rpm
6.767,rl_w,61.7469,%
6.767,ti_1_w,3.0680,ms
6.767,wkr_w,3.0958,degKW
6.817,lamsoni_w,0.8805,-
6.817,nmot_w,2286.0292,rpm
6.817,rl_w,61.8290,%
6.817,ti_1_w,3.0667,ms
6.817,wkr_w,3.1378,degKW
6.867,lamsoni_w,0.8790,-
6.867,nmot_w,2268.9094,rpm
6.867,rl_w,62.0546,%
6.867,ti_1_w,3.0701,ms
6.867,wkr_w,2.9632,degKW
6.917,lamsoni_w,0.8834,-
6.917,nmot_w,2269.1673,rpm
6.917,rl_w,62.0635,%
6.917,ti_1_w,3.0675,ms
6.917,wkr_w,2.9008,degKW
6.967,lamsoni_w,0.8820,-
6.967,nmot_w,2264.8194,rpm
6.967,rl_w,62.2721,%
6.967,ti_1_w,3.0693,ms
6.967,wkr_w,3.0698,degKW
7.017,B_stend,1.0000,bit
7.017,lamsoni_w,0.8778,-
7.017,nmot_w,2261.3767,rpm
7.017,rl_w,61.8322,%
7.017,ti_1_w,3.0717,ms
7.017,tmot_w,84.4567,degC
7.017,wkr_w,3.0896,degKW
7.067,lamsoni_w,0.8873,-
7.067,nmot_w,2187.9517,rpm
7.067,rl_w,59.6959,%
7.067,ti_1_w,2.9901,ms
7.067,wkr_w,2.8110,degKW
7.117,lamsoni_w,0.8946,-
7.117,nmot_w,2111.8639,rpm
7.117,rl_w,57.7897,%
7.117,ti_1_w,2.9197,ms
